Format,Type,team_name,player_id,player_name,average_pts,average_minutes,overall_average_ppp,element_name,percentage_of_time,type_ppp,field_goal_percentage
Offensive,Strength,IllinoisTech,324,Parker_Joncus,5.947368421,28.42105263,0.949,Hand Off,0.026,1,0.333
Offensive,Strength,IllinoisTech,324,Parker_Joncus,5.947368421,28.42105263,0.949,P&R Roll Man,0.009,3,1
Offensive,Strength,IllinoisTech,324,Parker_Joncus,5.947368421,28.42105263,0.949,Spot Up,0.376,1.068,0.372
Offensive,Strength,IllinoisTech,324,Parker_Joncus,5.947368421,28.42105263,0.949,Isolation,0.017,1,1
Offensive,Strength,IllinoisTech,324,Parker_Joncus,5.947368421,28.42105263,0.949,Off Screen,0.128,1.133,0.4
Offensive,Strength,IllinoisTech,324,Parker_Joncus,5.947368421,28.42105263,0.949,P&R Ball Handler,0.077,1.111,0.5
Offensive,Strength,Kalamazoo,226,Owen_Jozefowicz,0.666666667,2.166666667,0.8,Offensive Rebounds (put backs),0.2,1,
Offensive,Strength,Kalamazoo,226,Owen_Jozefowicz,0.666666667,2.166666667,0.8,Post-Up,0.6,1,1
Offensive,Strength,Albion,13,Ojani_Echevarria,1.5,8.166666667,0.5,Spot Up,0.389,0.857,0.286
Offensive,Strength,Albion,13,Ojani_Echevarria,1.5,8.166666667,0.5,Transition,0.167,1,0.5
Offensive,Strength,MSOE,163,Nolan_Henton,4.653846154,23.73076923,0.833,Offensive Rebounds (put backs),0.014,2,1
Offensive,Strength,MSOE,163,Nolan_Henton,4.653846154,23.73076923,0.833,Spot Up,0.41,0.932,0.353
Offensive,Strength,MSOE,163,Nolan_Henton,4.653846154,23.73076923,0.833,Transition,0.118,1,0.714
Offensive,Strength,MSOE,163,Nolan_Henton,4.653846154,23.73076923,0.833,Off Screen,0.076,0.909,0.5
Offensive,Strength,Chicago,45,Noah_Karras,9.36,23.84,0.844,Transition,0.194,1,0.4
Offensive,Strength,Chicago,45,Noah_Karras,9.36,23.84,0.844,P&R Ball Handler,0.106,0.857,0.455
Offensive,Strength,Chicago,45,Noah_Karras,9.36,23.84,0.844,Offensive Rebounds (put backs),0.011,1.333,0.667
Offensive,Strength,Chicago,45,Noah_Karras,9.36,23.84,0.844,Off Screen,0.274,0.889,0.353
Offensive,Strength,Chicago,45,Noah_Karras,9.36,23.84,0.844,Isolation,0.011,1.667,0.667
Offensive,Strength,Chicago,45,Noah_Karras,9.36,23.84,0.844,Cut,0.034,1.333,0.625
Offensive,Strength,Fontbonne,116,Noah_Coddington,7,17.42857143,0.879,Post-Up,0.019,2,1
Offensive,Strength,Fontbonne,116,Noah_Coddington,7,17.42857143,0.879,Cut,0.112,0.917,0.444
Offensive,Strength,Fontbonne,116,Noah_Coddington,7,17.42857143,0.879,Off Screen,0.065,1.857,0.833
Offensive,Strength,Fontbonne,116,Noah_Coddington,7,17.42857143,0.879,Hand Off,0.019,2,1
Offensive,Strength,Fontbonne,116,Noah_Coddington,7,17.42857143,0.879,Transition,0.318,0.941,0.583
Offensive,Strength,Rose-Hulman,294,Nick_McGrail,6.111111111,20.18518519,1.012,Offensive Rebounds (put backs),0.125,1.19,0.615
Offensive,Strength,Rose-Hulman,294,Nick_McGrail,6.111111111,20.18518519,1.012,Transition,0.024,2,1
Offensive,Strength,Rose-Hulman,294,Nick_McGrail,6.111111111,20.18518519,1.012,P&R Roll Man,0.19,1.406,0.533
Offensive,Strength,Rose-Hulman,294,Nick_McGrail,6.111111111,20.18518519,1.012,Spot Up,0.232,1.179,0.447
Offensive,Strength,Rose-Hulman,294,Nick_McGrail,6.111111111,20.18518519,1.012,Cut,0.101,1.059,0.533
Offensive,Strength,DominicanIL,78,Nick_LaVere,4.916666667,18.16666667,0.819,Cut,0.056,1,0.6
Offensive,Strength,DominicanIL,78,Nick_LaVere,4.916666667,18.16666667,0.819,Transition,0.347,1.08,0.548
Offensive,Strength,Albion,11,Nathaniel_Collins,8.5,19.2,0.941,Hand Off,0.054,1.5,0.667
Offensive,Strength,Albion,11,Nathaniel_Collins,8.5,19.2,0.941,Transition,0.227,1.119,0.485
Offensive,Strength,Albion,11,Nathaniel_Collins,8.5,19.2,0.941,Cut,0.016,1,0.5
Offensive,Strength,Albion,11,Nathaniel_Collins,8.5,19.2,0.941,Isolation,0.032,1.167,0.667
Offensive,Strength,Albion,12,Nathan_Kellum,1.588235294,6.764705882,0.711,Cut,0.237,0.889,0.429
Offensive,Strength,Albion,12,Nathan_Kellum,1.588235294,6.764705882,0.711,Spot Up,0.053,1,0.5
Offensive,Strength,Albion,12,Nathan_Kellum,1.588235294,6.764705882,0.711,Transition,0.132,1.2,0.6
Offensive,Strength,Albion,12,Nathan_Kellum,1.588235294,6.764705882,0.711,Offensive Rebounds (put backs),0.105,1,0.5
Offensive,Strength,UWPlatteville,265,Nathan_Cokenour,0.545454545,2.545454545,0.857,Offensive Rebounds (put backs),0.429,1.333,0.667
Offensive,Strength,UWPlatteville,265,Nathan_Cokenour,0.545454545,2.545454545,0.857,Post-Up,0.143,2,1
Offensive,Strength,OlivetCollege,281,Mike_Williams,0.75,7.625,0.324,Offensive Rebounds (put backs),0.147,0.4,0.25
Offensive,Strength,OlivetCollege,281,Mike_Williams,0.75,7.625,0.324,Spot Up,0.265,0.444,0.143
Offensive,Strength,OlivetCollege,281,Mike_Williams,0.75,7.625,0.324,Hand Off,0.147,0.6,0.25
Offensive,Strength,OlivetCollege,281,Mike_Williams,0.75,7.625,0.324,Transition,0.176,0.333,0.333
Offensive,Strength,Carthage,29,Mike_Canady,1.789473684,8.421052632,0.791,Spot Up,0.442,0.947,0.375
Offensive,Strength,Carthage,29,Mike_Canady,1.789473684,8.421052632,0.791,Transition,0.116,1.4,0.75
Offensive,Strength,Carthage,29,Mike_Canady,1.789473684,8.421052632,0.791,Offensive Rebounds (put backs),0.023,2,1
Offensive,Strength,Rose-Hulman,293,Michael_Lake,2.923076923,12.61538462,1.012,Spot Up,0.378,1.161,0.52
Offensive,Strength,Rose-Hulman,293,Michael_Lake,2.923076923,12.61538462,1.012,Cut,0.049,1.5,1
Offensive,Strength,Rose-Hulman,293,Michael_Lake,2.923076923,12.61538462,1.012,Offensive Rebounds (put backs),0.037,1.333,0.5
Offensive,Strength,Rose-Hulman,293,Michael_Lake,2.923076923,12.61538462,1.012,Off Screen,0.122,1.1,0.5
Offensive,Strength,Rose-Hulman,293,Michael_Lake,2.923076923,12.61538462,1.012,Isolation,0.061,1.2,0.333
Offensive,Strength,Rose-Hulman,293,Michael_Lake,2.923076923,12.61538462,1.012,Transition,0.134,1.273,0.75
Offensive,Strength,CornellCollege,66,Michael_Fiorito,5.071428571,15.5,0.771,Off Screen,0.021,1.5,0.5
Offensive,Strength,CornellCollege,66,Michael_Fiorito,5.071428571,15.5,0.771,Spot Up,0.438,0.976,0.378
Offensive,Strength,CornellCollege,66,Michael_Fiorito,5.071428571,15.5,0.771,Isolation,0.021,1,
Offensive,Strength,CornellCollege,66,Michael_Fiorito,5.071428571,15.5,0.771,Hand Off,0.021,3,1
Offensive,Strength,CornellCollege,65,Michael_Drew,5.285714286,19.28571429,0.779,Transition,0.168,1,0.583
Offensive,Strength,CornellCollege,65,Michael_Drew,5.285714286,19.28571429,0.779,Isolation,0.021,1,0.5
Offensive,Strength,CornellCollege,65,Michael_Drew,5.285714286,19.28571429,0.779,Offensive Rebounds (put backs),0.074,1,0.25
Offensive,Strength,CornellCollege,65,Michael_Drew,5.285714286,19.28571429,0.779,Cut,0.137,1.385,0.75
Offensive,Strength,Kalamazoo,225,Merritt_Hamann,2.695652174,10.43478261,0.765,Offensive Rebounds (put backs),0.136,1.091,0.556
Offensive,Strength,Kalamazoo,225,Merritt_Hamann,2.695652174,10.43478261,0.765,Spot Up,0.086,1,0.5
Offensive,Strength,Kalamazoo,225,Merritt_Hamann,2.695652174,10.43478261,0.765,P&R Roll Man,0.148,0.833,0.4
Offensive,Strength,Kalamazoo,225,Merritt_Hamann,2.695652174,10.43478261,0.765,Transition,0.037,2,1
Offensive,Strength,Kalamazoo,225,Merritt_Hamann,2.695652174,10.43478261,0.765,Cut,0.21,1.059,0.6
Offensive,Strength,Wabash,193,Max_Kurkowski,0.857142857,4,0.667,Cut,0.222,1,0.5
Offensive,Strength,Wabash,193,Max_Kurkowski,0.857142857,4,0.667,Miscellaneous,0.222,1,
Offensive,Strength,Wabash,193,Max_Kurkowski,0.857142857,4,0.667,Offensive Rebounds (put backs),0.111,2,1
Offensive,Strength,Chicago,44,Max_Jacobs,3.68,13.6,0.92,Off Screen,0.13,0.923,0.5
Offensive,Strength,Chicago,44,Max_Jacobs,3.68,13.6,0.92,Offensive Rebounds (put backs),0.11,1.636,0.8
Offensive,Strength,Chicago,44,Max_Jacobs,3.68,13.6,0.92,Hand Off,0.03,1.333,0.667
Offensive,Strength,IllinoisTech,323,Max_Hisatake,11.47368421,26.89473684,0.835,Cut,0.195,1.212,0.641
Offensive,Strength,IllinoisTech,323,Max_Hisatake,11.47368421,26.89473684,0.835,Offensive Rebounds (put backs),0.147,1.128,0.593
Offensive,Strength,IllinoisTech,323,Max_Hisatake,11.47368421,26.89473684,0.835,Spot Up,0.03,1,0.667
Offensive,Strength,IllinoisTech,323,Max_Hisatake,11.47368421,26.89473684,0.835,Off Screen,0.008,1,
Offensive,Strength,Chicago,43,Mattia_Colangelo,0.958333333,6.291666667,0.548,Transition,0.095,0.75,0.333
Offensive,Strength,Chicago,43,Mattia_Colangelo,0.958333333,6.291666667,0.548,Spot Up,0.381,0.562,0.2
Offensive,Strength,Chicago,43,Mattia_Colangelo,0.958333333,6.291666667,0.548,Hand Off,0.143,1.333,0.5
Offensive,Strength,MSOE,161,Matthew_Kirmse,16.07692308,28.46153846,1.083,Transition,0.114,1.318,0.526
Offensive,Strength,MSOE,161,Matthew_Kirmse,16.07692308,28.46153846,1.083,Cut,0.06,1.348,0.632
Offensive,Strength,MSOE,161,Matthew_Kirmse,16.07692308,28.46153846,1.083,Spot Up,0.403,1.155,0.42
Offensive,Strength,NorthPark,245,Matt_Szuba,7.96,26.24,0.908,Spot Up,0.382,1.072,0.395
Offensive,Strength,NorthPark,245,Matt_Szuba,7.96,26.24,0.908,Cut,0.028,1,0.75
Offensive,Strength,NorthPark,245,Matt_Szuba,7.96,26.24,0.908,Isolation,0.065,1.071,0.429
Offensive,Strength,NorthPark,245,Matt_Szuba,7.96,26.24,0.908,Transition,0.101,1.545,0.571
Offensive,Strength,NorthPark,244,Matt_Mohr,3.230769231,19.38461538,0.636,P&R Roll Man,0.076,1.4,0.75
Offensive,Strength,NorthPark,244,Matt_Mohr,3.230769231,19.38461538,0.636,Isolation,0.03,1,0.5
Offensive,Strength,NorthPark,244,Matt_Mohr,3.230769231,19.38461538,0.636,Transition,0.106,0.857,0.4
Offensive,Strength,NorthPark,244,Matt_Mohr,3.230769231,19.38461538,0.636,Off Screen,0.076,1.4,0.6
Offensive,Strength,NorthPark,244,Matt_Mohr,3.230769231,19.38461538,0.636,Cut,0.106,1.571,0.833
Offensive,Strength,EastWest,94,Markus_Johnson,9.466666667,20,0.924,Cut,0.297,0.936,0.474
Offensive,Strength,EastWest,94,Markus_Johnson,9.466666667,20,0.924,P&R Roll Man,0.051,1.125,0.4
Offensive,Strength,EastWest,94,Markus_Johnson,9.466666667,20,0.924,Offensive Rebounds (put backs),0.253,1.175,0.594
Offensive,Strength,Knox,134,Marko_Protic,5.411764706,22.64705882,0.71,Cut,0.122,1.062,0.778
Offensive,Strength,Knox,134,Marko_Protic,5.411764706,22.64705882,0.71,Spot Up,0.092,0.75,0.3
Offensive,Strength,Knox,134,Marko_Protic,5.411764706,22.64705882,0.71,Transition,0.038,1.2,0.667
Offensive,Strength,Knox,134,Marko_Protic,5.411764706,22.64705882,0.71,Offensive Rebounds (put backs),0.198,1,0.579
Offensive,Strength,WheatonIL,205,Mark_Champion,1.555555556,2.444444444,0.636,Transition,0.045,3,1
Offensive,Strength,WheatonIL,205,Mark_Champion,1.555555556,2.444444444,0.636,Offensive Rebounds (put backs),0.045,2,1
Offensive,Strength,WheatonIL,205,Mark_Champion,1.555555556,2.444444444,0.636,Cut,0.091,2,1
Offensive,Strength,DominicanIL,77,Marin_Bandalo,2,3,1.333,Post-Up,0.333,2,1
Offensive,Strength,DominicanIL,77,Marin_Bandalo,2,3,1.333,Transition,0.333,2,1
Offensive,Strength,EastWest,93,Manny_Coleman,1.75,9,0.455,P&R Ball Handler,0.136,0.667,0.333
Offensive,Strength,EastWest,93,Manny_Coleman,1.75,9,0.455,Transition,0.318,0.571,0
Offensive,Strength,EastWest,93,Manny_Coleman,1.75,9,0.455,Offensive Rebounds (put backs),0.136,1.333,0.667
Offensive,Strength,IllinoisTech,322,Malik_Howze,14.6875,33.25,0.821,Transition,0.164,1.022,0.438
Offensive,Strength,IllinoisTech,322,Malik_Howze,14.6875,33.25,0.821,Isolation,0.1,1,0.409
Offensive,Strength,IllinoisTech,322,Malik_Howze,14.6875,33.25,0.821,Cut,0.025,1.143,0.75
Offensive,Strength,IllinoisTech,322,Malik_Howze,14.6875,33.25,0.821,Spot Up,0.229,0.891,0.322
Offensive,Strength,Fontbonne,115,Maguire_Scheer,2.125,7.875,0.773,Off Screen,0.182,2.25,0.75
Offensive,Strength,Fontbonne,115,Maguire_Scheer,2.125,7.875,0.773,Spot Up,0.273,1,0.333
Offensive,Strength,WheatonIL,204,Luke_Peters,6.307692308,31.57692308,0.721,Isolation,0.106,0.833,0.533
Offensive,Strength,WheatonIL,204,Luke_Peters,6.307692308,31.57692308,0.721,Offensive Rebounds (put backs),0.08,1.111,0.615
Offensive,Strength,WheatonIL,204,Luke_Peters,6.307692308,31.57692308,0.721,Cut,0.084,0.947,0.533
Offensive,Strength,WheatonIL,204,Luke_Peters,6.307692308,31.57692308,0.721,Post-Up,0.102,0.913,0.556
Offensive,Strength,MSOE,160,Luke_Nelson,0.684210526,5.631578947,0.406,Cut,0.094,0.667,0.333
Offensive,Strength,MSOE,160,Luke_Nelson,0.684210526,5.631578947,0.406,Transition,0.156,0.6,0.25
Offensive,Strength,MSOE,160,Luke_Nelson,0.684210526,5.631578947,0.406,P&R Ball Handler,0.156,0.8,0.5
Offensive,Strength,Fontbonne,114,Luke_Deline,16.33333333,27.75,0.995,Cut,0.077,1.267,0.571
Offensive,Strength,Fontbonne,114,Luke_Deline,16.33333333,27.75,0.995,P&R Roll Man,0.005,3,1
Offensive,Strength,Fontbonne,114,Luke_Deline,16.33333333,27.75,0.995,P&R Ball Handler,0.031,1.5,0.75
Offensive,Strength,Fontbonne,114,Luke_Deline,16.33333333,27.75,0.995,Post-Up,0.021,1.5,1
Offensive,Strength,Fontbonne,114,Luke_Deline,16.33333333,27.75,0.995,Off Screen,0.103,1.55,0.611
Offensive,Strength,Fontbonne,114,Luke_Deline,16.33333333,27.75,0.995,Spot Up,0.236,1.283,0.5
Offensive,Strength,Fontbonne,113,Luke_Darst,2,4,0.5,Transition,0.25,1,
Offensive,Strength,Rose-Hulman,292,Luke_Callahan,8.636363636,15.72727273,1.045,P&R Roll Man,0.101,1.333,1
Offensive,Strength,Rose-Hulman,292,Luke_Callahan,8.636363636,15.72727273,1.045,Cut,0.202,1.611,0.857
Offensive,Strength,Rose-Hulman,292,Luke_Callahan,8.636363636,15.72727273,1.045,Post-Up,0.236,1.238,0.579
Offensive,Strength,Rose-Hulman,292,Luke_Callahan,8.636363636,15.72727273,1.045,Transition,0.022,2.5,1
Offensive,Strength,Wabash,190,Logan_White,3.791666667,18.20833333,0.754,Transition,0.042,1,0.4
Offensive,Strength,Wabash,190,Logan_White,3.791666667,18.20833333,0.754,P&R Roll Man,0.093,1,0.556
Offensive,Strength,Wabash,190,Logan_White,3.791666667,18.20833333,0.754,Cut,0.093,1,0.5
Offensive,Strength,Wabash,190,Logan_White,3.791666667,18.20833333,0.754,Post-Up,0.458,0.944,0.522
Offensive,Strength,Fontbonne,112,Logan_KelleyWolff,1.25,6.625,0.625,Offensive Rebounds (put backs),0.125,1,0.5
Offensive,Strength,Fontbonne,112,Logan_KelleyWolff,1.25,6.625,0.625,Transition,0.125,1,0.5
Offensive,Strength,Fontbonne,112,Logan_KelleyWolff,1.25,6.625,0.625,Cut,0.188,0.667,0.5
Offensive,Strength,MoodyBible,147,Levi_Miller,12.4,21,0.833,Spot Up,0.292,1.095,0.421
Offensive,Strength,MoodyBible,147,Levi_Miller,12.4,21,0.833,P&R Roll Man,0.014,3,1
Offensive,Strength,MoodyBible,147,Levi_Miller,12.4,21,0.833,Isolation,0.028,1,0.5
Offensive,Strength,MoodyBible,147,Levi_Miller,12.4,21,0.833,Off Screen,0.125,1.222,0.5
Offensive,Strength,MoodyBible,147,Levi_Miller,12.4,21,0.833,Post-Up,0.014,2,1
Offensive,Strength,Rose-Hulman,291,Kyle_Steckel,1.56,9.64,0.78,Spot Up,0.42,0.952,0.412
Offensive,Strength,Rose-Hulman,291,Kyle_Steckel,1.56,9.64,0.78,Off Screen,0.14,1.286,0.4
Offensive,Strength,Rose-Hulman,291,Kyle_Steckel,1.56,9.64,0.78,Cut,0.06,2,1
Offensive,Strength,Roosevelt,177,Kyle_Bumbalough,5.333333333,23.36363636,0.888,Transition,0.158,1.065,0.526
Offensive,Strength,Roosevelt,177,Kyle_Bumbalough,5.333333333,23.36363636,0.888,Offensive Rebounds (put backs),0.031,1.5,1
Offensive,Strength,Roosevelt,177,Kyle_Bumbalough,5.333333333,23.36363636,0.888,Spot Up,0.276,1.13,0.413
Offensive,Strength,Roosevelt,177,Kyle_Bumbalough,5.333333333,23.36363636,0.888,Off Screen,0.041,1.375,0.5
Offensive,Strength,Roosevelt,177,Kyle_Bumbalough,5.333333333,23.36363636,0.888,Cut,0.005,2,1
Offensive,Strength,Fontbonne,111,Kris_Mccann,18,31,0.859,Spot Up,0.219,0.918,0.407
Offensive,Strength,Fontbonne,111,Kris_Mccann,18,31,0.859,Transition,0.375,1.064,0.566
Offensive,Strength,Fontbonne,111,Kris_Mccann,18,31,0.859,Off Screen,0.066,0.955,0.45
Offensive,Strength,Fontbonne,111,Kris_Mccann,18,31,0.859,Hand Off,0.012,1.25,0.667
Offensive,Strength,Fontbonne,111,Kris_Mccann,18,31,0.859,Offensive Rebounds (put backs),0.03,1.2,0.556
Offensive,Strength,IllinoisTech,321,Kohl_Linder,1,9.105263158,0.613,Transition,0.065,1.5,1
Offensive,Strength,IllinoisTech,321,Kohl_Linder,1,9.105263158,0.613,Offensive Rebounds (put backs),0.258,1,0.429
Offensive,Strength,IllinoisTech,321,Kohl_Linder,1,9.105263158,0.613,Cut,0.194,1.333,0.6
Offensive,Strength,WheatonIL,203,Kobe_Eichelberger,12.30769231,23.84615385,1.042,Cut,0.063,1.611,0.786
Offensive,Strength,WheatonIL,203,Kobe_Eichelberger,12.30769231,23.84615385,1.042,Offensive Rebounds (put backs),0.108,1.226,0.762
Offensive,Strength,WheatonIL,203,Kobe_Eichelberger,12.30769231,23.84615385,1.042,Transition,0.143,1.366,0.636
Offensive,Strength,WheatonIL,203,Kobe_Eichelberger,12.30769231,23.84615385,1.042,Off Screen,0.07,1.4,0.692
Offensive,Strength,WheatonIL,203,Kobe_Eichelberger,12.30769231,23.84615385,1.042,Hand Off,0.021,1.167,0.75
Offensive,Strength,EastWest,92,Kinsley_Shaw,6.75,8.25,0.806,Post-Up,0.387,0.833,0.364
Offensive,Strength,EastWest,92,Kinsley_Shaw,6.75,8.25,0.806,Cut,0.226,1.286,0.8
Offensive,Strength,EastWest,92,Kinsley_Shaw,6.75,8.25,0.806,Offensive Rebounds (put backs),0.129,1,0.5
Offensive,Strength,Carthage,28,Kienan_Baltimore,16.69230769,27.46153846,0.959,Transition,0.11,1.125,0.556
Offensive,Strength,Carthage,28,Kienan_Baltimore,16.69230769,27.46153846,0.959,Post-Up,0.251,1,0.5
Offensive,Strength,Carthage,28,Kienan_Baltimore,16.69230769,27.46153846,0.959,Cut,0.087,1,0.5
Offensive,Strength,Carthage,28,Kienan_Baltimore,16.69230769,27.46153846,0.959,Offensive Rebounds (put backs),0.041,1.444,0.4
Offensive,Strength,Carthage,28,Kienan_Baltimore,16.69230769,27.46153846,0.959,P&R Roll Man,0.05,1.091,0.4
Offensive,Strength,Carthage,28,Kienan_Baltimore,16.69230769,27.46153846,0.959,Spot Up,0.224,1.122,0.429
Offensive,Strength,NorthPark,243,Khalen_Davis,2.333333333,4,0.7,Isolation,0.3,1.333,0.5
Offensive,Strength,MoodyBible,146,Keynan_Carter,5.4,9.4,0.614,Miscellaneous,0.023,2,1
Offensive,Strength,MoodyBible,146,Keynan_Carter,5.4,9.4,0.614,Cut,0.045,1,0.5
Offensive,Strength,MoodyBible,146,Keynan_Carter,5.4,9.4,0.614,Hand Off,0.023,2,1
Offensive,Strength,MoodyBible,146,Keynan_Carter,5.4,9.4,0.614,Off Screen,0.114,1,1
Offensive,Strength,Roosevelt,176,Kevin_Day,5.363636364,13.72727273,0.874,P&R Roll Man,0.068,1.429,0.583
Offensive,Strength,Roosevelt,176,Kevin_Day,5.363636364,13.72727273,0.874,Hand Off,0.01,1.5,0.5
Offensive,Strength,Roosevelt,176,Kevin_Day,5.363636364,13.72727273,0.874,Cut,0.121,1.08,0.647
Offensive,Strength,Roosevelt,176,Kevin_Day,5.363636364,13.72727273,0.874,Transition,0.121,1.24,0.571
Offensive,Strength,MoodyBible,145,Kent_Hinrichsen,4,7.666666667,0.857,Post-Up,0.214,2,1
Offensive,Strength,MoodyBible,145,Kent_Hinrichsen,4,7.666666667,0.857,Offensive Rebounds (put backs),0.214,1.333,0.667
Offensive,Strength,GustavusAdolphus,304,Kelsey_Thomas,11.39130435,23.08695652,0.981,Post-Up,0.158,1.071,0.704
Offensive,Strength,GustavusAdolphus,304,Kelsey_Thomas,11.39130435,23.08695652,0.981,Off Screen,0.06,1.062,0.5
Offensive,Strength,GustavusAdolphus,304,Kelsey_Thomas,11.39130435,23.08695652,0.981,Spot Up,0.166,1.091,0.463
Offensive,Strength,GustavusAdolphus,304,Kelsey_Thomas,11.39130435,23.08695652,0.981,Cut,0.117,1.29,0.72
Offensive,Strength,GustavusAdolphus,304,Kelsey_Thomas,11.39130435,23.08695652,0.981,Transition,0.215,1.053,0.579
Offensive,Strength,CornellCollege,64,Keegan_Van_Kooten,1.928571429,11.14285714,0.438,Offensive Rebounds (put backs),0.055,1.25,0.5
Offensive,Strength,CornellCollege,64,Keegan_Van_Kooten,1.928571429,11.14285714,0.438,Off Screen,0.027,1,1
Offensive,Strength,CornellCollege,64,Keegan_Van_Kooten,1.928571429,11.14285714,0.438,Spot Up,0.315,0.478,0.19
Offensive,Strength,CornellCollege,64,Keegan_Van_Kooten,1.928571429,11.14285714,0.438,Isolation,0.055,1.25,0.333
Offensive,Strength,CornellCollege,63,Kameron_Williams,1.666666667,8.333333333,0.556,Offensive Rebounds (put backs),0.111,2,1
Offensive,Strength,CornellCollege,63,Kameron_Williams,1.666666667,8.333333333,0.556,Spot Up,0.222,1.5,0.5
Offensive,Strength,Carthage,27,Kamal_Shasi,5,26.38888889,0.776,P&R Ball Handler,0.172,0.85,0.438
Offensive,Strength,Carthage,27,Kamal_Shasi,5,26.38888889,0.776,Offensive Rebounds (put backs),0.043,0.8,0.25
Offensive,Strength,Carthage,27,Kamal_Shasi,5,26.38888889,0.776,Spot Up,0.353,1.098,0.417
Offensive,Strength,Carthage,27,Kamal_Shasi,5,26.38888889,0.776,Post-Up,0.009,2,
Offensive,Strength,Fontbonne,110,Kalin_Mitchell,0.333333333,5.666666667,0.143,Miscellaneous,0.286,0.5,
Offensive,Strength,Kalamazoo,224,KaLeif_Gaines,3.166666667,10.33333333,0.571,P&R Ball Handler,0.333,0.714,0.364
Offensive,Strength,Kalamazoo,224,KaLeif_Gaines,3.166666667,10.33333333,0.571,Isolation,0.032,1,0.5
Offensive,Strength,Kalamazoo,224,KaLeif_Gaines,3.166666667,10.33333333,0.571,Off Screen,0.095,0.833,0.5
Offensive,Strength,Albion,10,Juwan_Perry,5,11.92857143,0.972,Offensive Rebounds (put backs),0.069,1.4,1
Offensive,Strength,Albion,10,Juwan_Perry,5,11.92857143,0.972,P&R Ball Handler,0.028,1.5,1
Offensive,Strength,Albion,10,Juwan_Perry,5,11.92857143,0.972,Transition,0.208,1.133,0.545
Offensive,Strength,Albion,10,Juwan_Perry,5,11.92857143,0.972,Cut,0.028,1,1
Offensive,Strength,UWPlatteville,263,Justin_Stovall,3.157894737,8.315789474,0.919,Offensive Rebounds (put backs),0.081,1.2,0.667
Offensive,Strength,UWPlatteville,263,Justin_Stovall,3.157894737,8.315789474,0.919,Isolation,0.016,2,
Offensive,Strength,UWPlatteville,263,Justin_Stovall,3.157894737,8.315789474,0.919,Spot Up,0.274,1.235,0.438
Offensive,Strength,UWPlatteville,263,Justin_Stovall,3.157894737,8.315789474,0.919,Cut,0.065,1,0.667
Offensive,Strength,UWPlatteville,262,Justin_Jarvensivu,0.272727273,2.727272727,0.5,Post-Up,0.167,2,1
Offensive,Strength,Chicago,41,Justin_Jackson,6.08,15.08,0.874,Post-Up,0.08,0.929,0.714
Offensive,Strength,Chicago,41,Justin_Jackson,6.08,15.08,0.874,Transition,0.086,1.333,0.7
Offensive,Strength,Chicago,41,Justin_Jackson,6.08,15.08,0.874,P&R Ball Handler,0.006,2,1
Offensive,Strength,Chicago,41,Justin_Jackson,6.08,15.08,0.874,P&R Roll Man,0.052,1.111,0.429
Offensive,Strength,Chicago,41,Justin_Jackson,6.08,15.08,0.874,Cut,0.207,1.083,0.538
Offensive,Strength,Rose-Hulman,290,JT_Whitaker,1.318181818,4.909090909,1.057,Cut,0.229,1.625,1
Offensive,Strength,Rose-Hulman,290,JT_Whitaker,1.318181818,4.909090909,1.057,Spot Up,0.029,2,1
Offensive,Strength,Rose-Hulman,290,JT_Whitaker,1.318181818,4.909090909,1.057,Offensive Rebounds (put backs),0.086,1.333,0.667
Offensive,Strength,MoodyBible,144,Joshua_Wedeven,17.6,20.4,0.856,Spot Up,0.231,1.125,0.45
Offensive,Strength,MoodyBible,144,Joshua_Wedeven,17.6,20.4,0.856,Cut,0.058,1,0.4
Offensive,Strength,MoodyBible,144,Joshua_Wedeven,17.6,20.4,0.856,P&R Ball Handler,0.115,1,0.444
Offensive,Strength,MoodyBible,144,Joshua_Wedeven,17.6,20.4,0.856,Hand Off,0.087,1.333,0.5
Offensive,Strength,MoodyBible,144,Joshua_Wedeven,17.6,20.4,0.856,Offensive Rebounds (put backs),0.01,2,
Offensive,Strength,Rose-Hulman,289,Joshua_Richey,0.333333333,2.333333333,0.5,Offensive Rebounds (put backs),0.5,1,0.5
